stop_id,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,location
6057,Ashland & Cermak/Blue Island,41.85248368,-87.66617293,0,1,"(41.85248368, -87.66617293)"
6059,2450 S Ashland,41.84751146,-87.66607416,0,1,"(41.84751146, -87.66607416)"
6063,Ashland & Archer,41.83778428,-87.66589752,0,1,"(41.83778428, -87.66589752)"
6065,Ashland & 32nd Street,41.83565054,-87.66582287,0,1,"(41.83565054, -87.66582287)"
6066,Ashland & 33rd Street,41.83428169,-87.66578811,0,1,"(41.83428169, -87.66578811)"
6067,Ashland & 34th Street,41.832378,-87.665692,0,1,"(41.832378, -87.665692)"
6068,Ashland & 35th Street,41.8306318,-87.66571306,0,1,"(41.8306318, -87.66571306)"
6069,Ashland & 36th Street,41.828784,-87.665597,0,1,"(41.828784, -87.665597)"
6070,Ashland & 37th Street,41.82692968,-87.66560934,0,1,"(41.82692968, -87.66560934)"
6071,Ashland & 38th Street,41.82511947,-87.66555193,0,1,"(41.82511947, -87.66555193)"
6075,Ashland & 42nd Street,41.81780934,-87.66526503,0,1,"(41.81780934, -87.66526503)"
6076,Ashland & 43rd Street,41.81592123,-87.66523268,0,1,"(41.81592123, -87.66523268)"
6079,Ashland & 46th Street,41.8105146,-87.66515161,0,1,"(41.8105146, -87.66515161)"
6082,Ashland & 49th Street,41.80504056,-87.66499628,0,1,"(41.80504056, -87.66499628)"
6084,Ashland & 51st Street,41.80144205,-87.66492262,0,1,"(41.80144205, -87.66492262)"
6085,Ashland & 52nd Street,41.79957192,-87.66485732,0,1,"(41.79957192, -87.66485732)"
6087,Ashland & 54th Street,41.79594985,-87.66476936,0,1,"(41.79594985, -87.66476936)"
6088,Ashland & Garfield,41.79411949,-87.6647397,0,1,"(41.79411949, -87.6647397)"
6089,Ashland & Garfield,41.793501,-87.66472358,0,1,"(41.793501, -87.66472358)"
6090,Ashland & 56th Street,41.79225591,-87.66469427,0,1,"(41.79225591, -87.66469427)"
6091,Ashland & 57th Street,41.79045553,-87.66463315,0,1,"(41.79045553, -87.66463315)"
6092,Ashland & 58th Street,41.78860339,-87.6645166,0,1,"(41.78860339, -87.6645166)"
6093,Ashland & 59th Street,41.78691192,-87.66454477,0,1,"(41.78691192, -87.66454477)"
6094,Ashland & 60th Street,41.784966,-87.664385,0,1,"(41.784966, -87.664385)"
6096,Ashland & 62nd Street,41.781368,-87.664322,0,1,"(41.781368, -87.664322)"
6099,Ashland & 64th Street,41.77774696,-87.66430179,0,1,"(41.77774696, -87.66430179)"
6100,Ashland & 65th Street,41.77593222,-87.66425129,0,1,"(41.77593222, -87.66425129)"
6101,Ashland & 66th Street,41.77411854,-87.66420062,0,1,"(41.77411854, -87.66420062)"
6102,Ashland & Marquette Rd,41.77235888,-87.66417077,0,1,"(41.77235888, -87.66417077)"
6103,Ashland & 68th Street,41.77047831,-87.66409697,0,1,"(41.77047831, -87.66409697)"
6105,Ashland & 70th Street,41.76687364,-87.66396848,0,1,"(41.76687364, -87.66396848)"
6106,Ashland & 71st Street,41.76506668,-87.66395194,0,1,"(41.76506668, -87.66395194)"
6107,Ashland & 72nd Street,41.7631639,-87.66386832,0,1,"(41.7631639, -87.66386832)"
6108,Ashland & 73rd Street,41.761366,-87.66375,0,1,"(41.761366, -87.66375)"
6109,Ashland & 74th Street,41.75919106,-87.66376317,0,1,"(41.75919106, -87.66376317)"
6111,Ashland & 76th Street,41.75592748,-87.66370353,0,1,"(41.75592748, -87.66370353)"
6112,Ashland & 77th Street,41.7541134,-87.66361019,0,1,"(41.7541134, -87.66361019)"
6113,Ashland & 78th Street,41.7522654,-87.66355318,0,1,"(41.7522654, -87.66355318)"
6114,Ashland & 79th Street,41.75044511,-87.66358075,0,1,"(41.75044511, -87.66358075)"
6115,Ashland & 80th Street,41.74859081,-87.66349851,0,1,"(41.74859081, -87.66349851)"
6116,Ashland & 81st Street,41.74678005,-87.66347794,0,1,"(41.74678005, -87.66347794)"
6117,Ashland & 82nd Street,41.7450068,-87.66343298,0,1,"(41.7450068, -87.66343298)"
6118,Ashland & 83rd Street,41.74324658,-87.66340003,0,1,"(41.74324658, -87.66340003)"
6119,Ashland & 84th Street,41.7413267,-87.66331068,0,1,"(41.7413267, -87.66331068)"
6120,Ashland & 85th Street,41.73951661,-87.66328726,0,1,"(41.73951661, -87.66328726)"
6121,Ashland & 86th Street,41.73769618,-87.66324199,0,1,"(41.73769618, -87.66324199)"
6123,Ashland & 88th Street,41.73400006,-87.66306253,0,1,"(41.73400006, -87.66306253)"
6124,Ashland & 89th Street,41.73222585,-87.66309013,0,1,"(41.73222585, -87.66309013)"
6125,Ashland & 90th Street,41.73033299,-87.66304263,0,1,"(41.73033299, -87.66304263)"
6126,Ashland & 91st Street,41.72854021,-87.66297642,0,1,"(41.72854021, -87.66297642)"
6127,Ashland & 92nd Street,41.72671399,-87.66293316,0,1,"(41.72671399, -87.66293316)"
6128,Ashland & 93rd Street,41.72494562,-87.6629214,0,1,"(41.72494562, -87.6629214)"
6129,Ashland & 94th Street,41.72310123,-87.66282833,0,1,"(41.72310123, -87.66282833)"
6130,Ashland & 95th Street,41.72137901,-87.66284024,0,1,"(41.72137901, -87.66284024)"
6131,Ashland & 95th Street Terminal,41.7205904,-87.66298034,0,1,"(41.7205904, -87.66298034)"
6132,9653 S Beverly,41.71896957,-87.66220558,0,1,"(41.71896957, -87.66220558)"
6133,9700 S Beverly,41.71743334,-87.66138638,0,1,"(41.71743334, -87.66138638)"
6134,9800 S Beverly,41.71596515,-87.66075265,0,1,"(41.71596515, -87.66075265)"
6135,Beverly & 99th Street,41.71411799,-87.6598589,0,1,"(41.71411799, -87.6598589)"
6136,Beverly & 100th Place,41.71141884,-87.65841932,0,1,"(41.71141884, -87.65841932)"
6137,10112 S Beverly,41.70982066,-87.65759042,0,1,"(41.70982066, -87.65759042)"
6138,Beverly & 103rd/Vincennes,41.70695661,-87.65616492,0,1,"(41.70695661, -87.65616492)"
6140,Beverly & 103rd/Vincennes,41.70732671,-87.65614552,0,1,"(41.70732671, -87.65614552)"
6141,10113 S Beverly,41.70975275,-87.65739229,0,1,"(41.70975275, -87.65739229)"
6142,Beverly & 100th Place,41.711298,-87.658103,0,1,"(41.711298, -87.658103)"
6143,Beverly & 99th Street,41.71392248,-87.65945244,0,1,"(41.71392248, -87.65945244)"
6144,9800 S Beverly,41.71586712,-87.66040016,0,1,"(41.71586712, -87.66040016)"
6145,9653 S Beverly,41.71732689,-87.66122315,0,1,"(41.71732689, -87.66122315)"
6146,9600 S Beverly,41.71907948,-87.6620775,0,1,"(41.71907948, -87.6620775)"
6147,Ashland & 95th Street,41.72148268,-87.66254275,0,1,"(41.72148268, -87.66254275)"
6148,Ashland & 94th Street,41.722924,-87.662541,0,1,"(41.722924, -87.662541)"
6149,Ashland & 93rd Street,41.7247674,-87.66263406,0,1,"(41.7247674, -87.66263406)"
6150,Ashland & 92nd Street,41.7265544,-87.66266907,0,1,"(41.7265544, -87.66266907)"
6152,Ashland & 90th Street,41.7301674,-87.66274807,0,1,"(41.7301674, -87.66274807)"
6153,Ashland & 89th Street,41.73193239,-87.6628153,0,1,"(41.73193239, -87.6628153)"
6154,Ashland & 88th Street,41.73383506,-87.66291753,0,1,"(41.73383506, -87.66291753)"
6155,Ashland & 87th Street,41.73563842,-87.66291459,0,1,"(41.73563842, -87.66291459)"
6156,Ashland & 86th Street,41.73746766,-87.66295046,0,1,"(41.73746766, -87.66295046)"
6158,Ashland & 84th Street,41.74115081,-87.66307393,0,1,"(41.74115081, -87.66307393)"
6159,Ashland & 83rd Street,41.74293232,-87.66310223,0,1,"(41.74293232, -87.66310223)"
6160,Ashland & 82nd Street,41.74475639,-87.66318755,0,1,"(41.74475639, -87.66318755)"
6162,Ashland & 80th Street,41.7484541,-87.66326024,0,1,"(41.7484541, -87.66326024)"
6163,Ashland & 79th Street,41.75023213,-87.6632835,0,1,"(41.75023213, -87.6632835)"
6164,Ashland & 78th Street,41.75205383,-87.66335207,0,1,"(41.75205383, -87.66335207)"
6165,Ashland & 77th Street,41.753825,-87.663451,0,1,"(41.753825, -87.663451)"
6166,Ashland & 76th Street,41.75570241,-87.66344732,0,1,"(41.75570241, -87.66344732)"
6168,Ashland & 74th Street,41.75936363,-87.66351209,0,1,"(41.75936363, -87.66351209)"
6169,Ashland & 73rd Street,41.761201,-87.66357,0,1,"(41.761201, -87.66357)"
6171,Ashland & 71st Street,41.76477885,-87.66364073,0,1,"(41.76477885, -87.66364073)"
6172,Ashland & 70th Street,41.76665596,-87.66370658,0,1,"(41.76665596, -87.66370658)"
6174,Ashland & 68th Street,41.77030182,-87.66381717,0,1,"(41.77030182, -87.66381717)"
6176,Ashland & 66th Street,41.77395394,-87.66396352,0,1,"(41.77395394, -87.66396352)"
6177,Ashland & 65th Street,41.77575594,-87.66401252,0,1,"(41.77575594, -87.66401252)"
6178,Ashland & 64th Street,41.77760494,-87.66404052,0,1,"(41.77760494, -87.66404052)"
6179,Ashland/63rd Green Line Station,41.77886517,-87.66404863,0,1,"(41.77886517, -87.66404863)"
6181,Ashland & 62nd Street,41.781203,-87.664177,0,1,"(41.781203, -87.664177)"
6182,Ashland & 61st Street,41.78297691,-87.66418149,0,1,"(41.78297691, -87.66418149)"
6183,Ashland & 60th Street,41.7848,-87.66424,0,1,"(41.7848, -87.66424)"
6185,Ashland & 58th Street,41.78843699,-87.66430347,0,1,"(41.78843699, -87.66430347)"
6186,Ashland & 57th Street,41.79025299,-87.66434247,0,1,"(41.79025299, -87.66434247)"
6187,Ashland & 56th Street,41.792022,-87.664391,0,1,"(41.792022, -87.664391)"
6188,Ashland & Garfield,41.79356547,-87.66442107,0,1,"(41.79356547, -87.66442107)"
6189,Ashland & Garfield,41.79414887,-87.66443238,0,1,"(41.79414887, -87.66443238)"
6190,Ashland & 54th Street,41.79572925,-87.6645339,0,1,"(41.79572925, -87.6645339)"
6191,Ashland & 53rd Street,41.7975989,-87.66454744,0,1,"(41.7975989, -87.66454744)"
6192,Ashland & 52nd Street,41.799391,-87.6646,0,1,"(41.799391, -87.6646)"
6195,Ashland & 49th Street,41.80507134,-87.66474944,0,1,"(41.80507134, -87.66474944)"
6198,Ashland & 46th Street,41.81038454,-87.66483136,0,1,"(41.81038454, -87.66483136)"
6201,Ashland & 43rd Street,41.81581129,-87.66492427,0,1,"(41.81581129, -87.66492427)"
6202,Ashland & 42nd Street,41.81800076,-87.66498787,0,1,"(41.81800076, -87.66498787)"
6206,Ashland & 38th Street,41.8249872,-87.66536113,0,1,"(41.8249872, -87.66536113)"
6208,Ashland & 36th Street,41.828632,-87.665452,0,1,"(41.828632, -87.665452)"
6209,Ashland & 35th Street,41.83038641,-87.66542064,0,1,"(41.83038641, -87.66542064)"
6210,Ashland & 34th Street,41.832213,-87.665547,0,1,"(41.832213, -87.665547)"
6213,Ashland & Archer,41.83759436,-87.66559814,0,1,"(41.83759436, -87.66559814)"
6215,2700 S Ashland,41.84325342,-87.66570191,0,1,"(41.84325342, -87.66570191)"
6217,2451 S Ashland,41.84740888,-87.66586687,0,1,"(41.84740888, -87.66586687)"
6223,Ashland & 19th Street,41.85590914,-87.6659639,0,1,"(41.85590914, -87.6659639)"
6227,Ashland & 15th Street,41.86163132,-87.66611775,0,1,"(41.86163132, -87.66611775)"
6228,Ashland & 14th Street,41.86315748,-87.66616127,0,1,"(41.86315748, -87.66616127)"
6229,Ashland & 13th Street,41.86500636,-87.66620865,0,1,"(41.86500636, -87.66620865)"
6230,Ashland & Roosevelt,41.86668013,-87.66623696,0,1,"(41.86668013, -87.66623696)"
6233,Ashland & Harrison,41.87401398,-87.66643877,0,1,"(41.87401398, -87.66643877)"
6241,Ashland & Carroll,41.88744076,-87.66688295,0,1,"(41.88744076, -87.66688295)"
6245,Ashland & Erie,41.89326051,-87.66708111,0,1,"(41.89326051, -87.66708111)"
6246,Ashland & Huron,41.89417451,-87.66710811,0,1,"(41.89417451, -87.66710811)"
6248,Ashland & Chestnut,41.89781086,-87.66720952,0,1,"(41.89781086, -87.66720952)"
6250,Ashland & Thomas,41.901408,-87.667368,0,1,"(41.901408, -87.667368)"
6252,Ashland & Milwaukee (Blue Line),41.903734,-87.667365,0,1,"(41.903734, -87.667365)"
6255,Ashland & Le Moyne,41.90878095,-87.66751916,0,1,"(41.90878095, -87.66751916)"
6257,Ashland & Wabansia,41.91237,-87.667669,0,1,"(41.91237, -87.667669)"
6259,Ashland & Cortland,41.916024,-87.66769652,0,1,"(41.916024, -87.66769652)"
6260,Ashland & Armitage,41.917828,-87.667794,0,1,"(41.917828, -87.667794)"
6262,Ashland & Webster,41.92136043,-87.66847102,0,1,"(41.92136043, -87.66847102)"
6265,Ashland & Altgeld,41.926818,-87.66806917,0,1,"(41.926818, -87.66806917)"
6266,Ashland & Wrightwood,41.9287101,-87.66813482,0,1,"(41.9287101, -87.66813482)"
6267,2660 N Ashland,41.93056408,-87.66818568,0,1,"(41.93056408, -87.66818568)"
6269,Ashland & George,41.93411121,-87.66824761,0,1,"(41.93411121, -87.66824761)"
6270,Ashland & Wellington,41.93596,-87.66845,0,1,"(41.93596, -87.66845)"
6271,Ashland & Barry,41.93775501,-87.66843944,0,1,"(41.93775501, -87.66843944)"
6272,Ashland & Belmont/Lincoln,41.9394599,-87.66852897,0,1,"(41.9394599, -87.66852897)"
6274,Ashland & Roscoe,41.94316891,-87.66861634,0,1,"(41.94316891, -87.66861634)"
6275,Ashland & Cornelia,41.94505155,-87.66867256,0,1,"(41.94505155, -87.66867256)"
6276,Ashland & Addison,41.94689323,-87.66870652,0,1,"(41.94689323, -87.66870652)"
6277,Ashland & Waveland,41.94868705,-87.66876777,0,1,"(41.94868705, -87.66876777)"
6278,Ashland & Grace,41.950554,-87.66888,0,1,"(41.950554, -87.66888)"
6279,Ashland & Byron,41.95238,-87.668926,0,1,"(41.95238, -87.668926)"
6280,Ashland & Irving Park,41.95418639,-87.66891604,0,1,"(41.95418639, -87.66891604)"
6281,Clark & Irving Park,41.95464456,-87.66232654,0,1,"(41.95464456, -87.66232654)"
6283,Clark & 18th Street,41.85767207,-87.63011177,0,1,"(41.85767207, -87.63011177)"
6286,Clark & 15th Street,41.861785,-87.6302,0,1,"(41.861785, -87.6302)"
6288,Clark & Roosevelt,41.86716912,-87.63035401,0,1,"(41.86716912, -87.63035401)"
6290,Clark & Polk,41.872091,-87.630525,0,1,"(41.872091, -87.630525)"
6293,Clark & Roosevelt,41.86755585,-87.63053125,0,1,"(41.86755585, -87.63053125)"
6295,Clark & 15th Street,41.861835,-87.630305,0,1,"(41.861835, -87.630305)"
6300,Clark & Archer,41.85522172,-87.63025811,0,1,"(41.85522172, -87.63025811)"
6301,Cicero & 24th Place Terminal,41.84655086,-87.74432324,0,1,"(41.84655086, -87.74432324)"
6302,4631 W 26th Street,41.8438367,-87.73997052,0,1,"(41.8438367, -87.73997052)"
6303,4537 W 26th Street,41.84398737,-87.73745782,0,1,"(41.84398737, -87.73745782)"
6304,26th Street & Kostner,41.84404842,-87.73441593,0,1,"(41.84404842, -87.73441593)"
6305,26th Street & Kildare,41.844076,-87.731945,0,1,"(41.844076, -87.731945)"
6306,26th Street & Keeler,41.844118,-87.729519,0,1,"(41.844118, -87.729519)"
6307,26th Street & Karlov,41.844151,-87.727089,0,1,"(41.844151, -87.727089)"
6308,26th Street & Pulaski,41.84418891,-87.72470296,0,1,"(41.84418891, -87.72470296)"
6309,26th Street & Springfield,41.844222,-87.722214,0,1,"(41.844222, -87.722214)"
6310,26th Street & Hamlin,41.844255,-87.719774,0,1,"(41.844255, -87.719774)"
6311,26th Street & Lawndale,41.844289,-87.717333,0,1,"(41.844289, -87.717333)"
6312,26th Street & Central Park,41.844322,-87.714897,0,1,"(41.844322, -87.714897)"
6313,26th Street & St. Louis,41.844355,-87.71246,0,1,"(41.844355, -87.71246)"
6314,26th Street & Homan,41.844389,-87.710018,0,1,"(41.844389, -87.710018)"
6315,26th Street & Spaulding,41.844422,-87.707581,0,1,"(41.844422, -87.707581)"
6317,26th Street & Albany,41.844495,-87.702674,0,1,"(41.844495, -87.702674)"
6318,26th Street & Sacramento,41.844536,-87.700275,0,1,"(41.844536, -87.700275)"
6319,26th Street & California Avenue,41.84462757,-87.69534678,0,1,"(41.84462757, -87.69534678)"
6320,26th Street & California Boulevard,41.84464103,-87.69436118,0,1,"(41.84464103, -87.69436118)"
6321,26th Street & Washtenaw,41.8446562,-87.69287615,0,1,"(41.8446562, -87.69287615)"
6322,2623 W 26th Street,41.84468625,-87.69105424,0,1,"(41.84468625, -87.69105424)"
6323,Blue Island & Western,41.84490751,-87.68498274,0,1,"(41.84490751, -87.68498274)"
6325,Blue Island & Leavitt,41.84651703,-87.68073519,0,1,"(41.84651703, -87.68073519)"
6328,Blue Island & Wolcott,41.84931176,-87.67349072,0,1,"(41.84931176, -87.67349072)"
6330,Blue Island & Paulina,41.85118946,-87.66859774,0,1,"(41.85118946, -87.66859774)"
6331,Blue Island & Ashland/Cermak,41.85207961,-87.66628725,0,1,"(41.85207961, -87.66628725)"
6337,Blue Island & 16th Street,41.859609,-87.65948839,0,1,"(41.859609, -87.65948839)"
6339,Blue Island & 15th Street,41.86153766,-87.6578858,0,1,"(41.86153766, -87.6578858)"
6340,Blue Island & 14th Place,41.862398,-87.657099,0,1,"(41.862398, -87.657099)"
6341,Racine & 14th Street,41.86366413,-87.65651301,0,1,"(41.86366413, -87.65651301)"
6342,Racine & 13th Street,41.865133,-87.656558,0,1,"(41.865133, -87.656558)"
6344,Racine & Taylor,41.8693069,-87.65665985,0,1,"(41.8693069, -87.65665985)"
6346,Racine & Harrison,41.874151,-87.656714,0,1,"(41.874151, -87.656714)"
6351,Canal & Van Buren,41.877,-87.639438,0,1,"(41.877, -87.639438)"
6352,Canal & Jackson,41.877917,-87.639457,0,1,"(41.877917, -87.639457)"
6353,Randolph & Columbus,41.884279,-87.620815,0,1,"(41.884279, -87.620815)"
6355,Harbor Drive & Randolph,41.88496532,-87.61507231,0,1,"(41.88496532, -87.61507231)"
6357,Randolph & Field Blvd,41.884601,-87.617087,0,1,"(41.884601, -87.617087)"
6359,Randolph & Columbus,41.884552,-87.620314,0,1,"(41.884552, -87.620314)"
6360,Randolph & Stetson,41.884548,-87.622143,0,1,"(41.884548, -87.622143)"
6361,Clinton & Jackson,41.87814,-87.641151,0,1,"(41.87814, -87.641151)"
6362,Clinton & Van Buren,41.876869,-87.641111,0,1,"(41.876869, -87.641111)"
6363,Clinton Blue Line Station,41.875588,-87.64108,0,1,"(41.875588, -87.64108)"
6364,Clinton & Harrison,41.874518,-87.641044,0,1,"(41.874518, -87.641044)"
6365,Harrison & Jefferson,41.874428,-87.642246,0,1,"(41.874428, -87.642246)"
6366,Racine & Harrison,41.873941,-87.656888,0,1,"(41.873941, -87.656888)"
6370,Racine & 13th Street,41.865299,-87.656703,0,1,"(41.865299, -87.656703)"
6371,Racine & 14th Street,41.86352438,-87.65665712,0,1,"(41.86352438, -87.65665712)"
6372,Blue Island & 14th Place,41.86248445,-87.6573482,0,1,"(41.86248445, -87.6573482)"
6373,Blue Island & 15th Street,41.86165157,-87.65808238,0,1,"(41.86165157, -87.65808238)"
6375,Blue Island & 16th Street,41.85953627,-87.65984561,0,1,"(41.85953627, -87.65984561)"
6381,Blue Island & Ashland/Cermak,41.85216107,-87.66656477,0,1,"(41.85216107, -87.66656477)"
6382,Blue Island & Paulina,41.85151505,-87.66827064,0,1,"(41.85151505, -87.66827064)"
6384,Blue Island & Wolcott,41.84961731,-87.67320256,0,1,"(41.84961731, -87.67320256)"
6385,Blue Island & Damen,41.84869528,-87.67557444,0,1,"(41.84869528, -87.67557444)"
6386,Blue Island & Hoyne,41.8477489,-87.67804246,0,1,"(41.8477489, -87.67804246)"
6388,Blue Island & Oakley,41.84589946,-87.68294902,0,1,"(41.84589946, -87.68294902)"
6389,Blue Island & Western,41.84503825,-87.68512623,0,1,"(41.84503825, -87.68512623)"
6390,2500 W 26th Street,41.84485064,-87.68767957,0,1,"(41.84485064, -87.68767957)"
6391,26th Street & Rockwell,41.84482074,-87.69014892,0,1,"(41.84482074, -87.69014892)"
6392,26th Street & Washtenaw,41.84479711,-87.69268889,0,1,"(41.84479711, -87.69268889)"
6393,26th Street & California Boulevard,41.8447638,-87.69446793,0,1,"(41.8447638, -87.69446793)"
6394,26th Street & California Avenue,41.84474167,-87.69546007,0,1,"(41.84474167, -87.69546007)"
6395,26th Street & Francisco,41.84471997,-87.69749097,0,1,"(41.84471997, -87.69749097)"
6396,26th Street & Sacramento,41.8446868,-87.7000486,0,1,"(41.8446868, -87.7000486)"
6397,26th Street & Albany,41.84461876,-87.70236871,0,1,"(41.84461876, -87.70236871)"
6399,26th Street & Spaulding,41.84455845,-87.70733631,0,1,"(41.84455845, -87.70733631)"
6400,26th Street & Homan,41.84450344,-87.70970031,0,1,"(41.84450344, -87.70970031)"
6401,26th Street & St. Louis,41.84445944,-87.71219631,0,1,"(41.84445944, -87.71219631)"
6402,26th Street & Central Park,41.84445881,-87.71465226,0,1,"(41.84445881, -87.71465226)"
6404,26th Street & Hamlin,41.84437241,-87.7195793,0,1,"(41.84437241, -87.7195793)"
6405,26th Street & Springfield,41.84434093,-87.72201284,0,1,"(41.84434093, -87.72201284)"
6407,26th Street & Karlov,41.84431097,-87.72608652,0,1,"(41.84431097, -87.72608652)"
6408,26th Street & Keeler,41.84423638,-87.7292545,0,1,"(41.84423638, -87.7292545)"
6409,26th Street & Kildare,41.84422723,-87.73136442,0,1,"(41.84422723, -87.73136442)"
6411,4537 W 26th Street,41.84411665,-87.73738843,0,1,"(41.84411665, -87.73738843)"
6412,4630 W 26th Street,41.84405666,-87.74063538,0,1,"(41.84405666, -87.74063538)"
6413,Vincennes & 103rd Street,41.70666856,-87.65596017,0,1,"(41.70666856, -87.65596017)"
6414,Vincennes & Winston (10200 South),41.70855126,-87.65528733,0,1,"(41.70855126, -87.65528733)"
6415,Vincennes & 100th Place,41.71133274,-87.6542534,0,1,"(41.71133274, -87.6542534)"
6416,Vincennes & 99th Street,41.71398635,-87.65325493,0,1,"(41.71398635, -87.65325493)"
6417,Vincennes & 98th Street,41.71573502,-87.65261825,0,1,"(41.71573502, -87.65261825)"
6418,Vincennes & 97th Street,41.71744457,-87.65198458,0,1,"(41.71744457, -87.65198458)"
6419,Vincennes & 96th Street,41.71916135,-87.65136595,0,1,"(41.71916135, -87.65136595)"
6420,Vincennes & 95th Street,41.72118294,-87.65059757,0,1,"(41.72118294, -87.65059757)"
6434,Vincennes & 83rd Street,41.744253,-87.635827,0,1,"(41.744253, -87.635827)"
6435,Vincennes & 82nd Street,41.745452,-87.635503,0,1,"(41.745452, -87.635503)"
6436,Vincennes & 81st Street,41.746985,-87.635095,0,1,"(41.746985, -87.635095)"
6437,Vincennes & 80th Street,41.748783,-87.634608,0,1,"(41.748783, -87.634608)"
6438,Vincennes & 79th Street,41.750623,-87.634135,0,1,"(41.750623, -87.634135)"
6439,Vincennes & 78th Street,41.752513,-87.63364,0,1,"(41.752513, -87.63364)"
6440,Vincennes & 77th Street,41.754297,-87.633083,0,1,"(41.754297, -87.633083)"
6441,Vincennes & 76th Street,41.756155,-87.632197,0,1,"(41.756155, -87.632197)"
6443,Vincennes & 74th Street,41.759803,-87.630462,0,1,"(41.759803, -87.630462)"
6444,Wentworth & Vincennes,41.762478,-87.629608,0,1,"(41.762478, -87.629608)"
6445,Wentworth & 72nd Street,41.763487,-87.629658,0,1,"(41.763487, -87.629658)"
6446,Wentworth & 71st Street,41.765295,-87.62969,0,1,"(41.765295, -87.62969)"
6447,Wentworth & 70th Street,41.76714,-87.629742,0,1,"(41.76714, -87.629742)"
6448,Wentworth & 69th Street,41.768932,-87.629773,0,1,"(41.768932, -87.629773)"
6449,6800 S Wentworth,41.77077403,-87.62984208,0,1,"(41.77077403, -87.62984208)"
6450,Wentworth & Marquette Rd,41.77258351,-87.62986882,0,1,"(41.77258351, -87.62986882)"
6451,Wentworth & 66th Street,41.774418,-87.629938,0,1,"(41.774418, -87.629938)"
6452,Wentworth & 65th Street,41.77647403,-87.63001949,0,1,"(41.77647403, -87.63001949)"
6454,Wentworth & 63rd Street,41.779728,-87.630097,0,1,"(41.779728, -87.630097)"
6455,Wentworth & 62nd Street,41.781513,-87.630165,0,1,"(41.781513, -87.630165)"
6456,Wentworth & 61st Street,41.782983,-87.630177,0,1,"(41.782983, -87.630177)"
6457,Wentworth & 60th Street,41.785295,-87.630225,0,1,"(41.785295, -87.630225)"
6458,Wentworth & 59th Street,41.7871,-87.630263,0,1,"(41.7871, -87.630263)"
6459,Wentworth & 57th Place,41.78983953,-87.63025529,0,1,"(41.78983953, -87.63025529)"
6461,5556 S Wentworth,41.79244,-87.630423,0,1,"(41.79244, -87.630423)"
6463,Wentworth & Garfield,41.79481319,-87.63043716,0,1,"(41.79481319, -87.63043716)"
6464,5400 S Wentworth,41.796247,-87.63051,0,1,"(41.796247, -87.63051)"
6467,Wentworth & 51st Street,41.80167092,-87.63056606,0,1,"(41.80167092, -87.63056606)"
6468,5000 S Wentworth,41.803783,-87.630722,0,1,"(41.803783, -87.630722)"
6469,4949 S Wentworth,41.80521,-87.630753,0,1,"(41.80521, -87.630753)"
6470,4901 S Wentworth,41.806173,-87.630783,0,1,"(41.806173, -87.630783)"
6471,4800 S Wentworth,41.807393,-87.630805,0,1,"(41.807393, -87.630805)"
6472,Wentworth & 47th Street,41.808962,-87.630833,0,1,"(41.808962, -87.630833)"
6473,LaSalle & 46th Place,41.810642,-87.629903,0,1,"(41.810642, -87.629903)"
6476,LaSalle & 43rd Street,41.816265,-87.62937,0,1,"(41.816265, -87.62937)"
6477,LaSalle & Root,41.818995,-87.629433,0,1,"(41.818995, -87.629433)"
6478,LaSalle & Pershing,41.82395209,-87.6295682,0,1,"(41.82395209, -87.6295682)"
6480,LaSalle & 35th Street,41.83118746,-87.62976685,0,1,"(41.83118746, -87.62976685)"
6481,LaSalle & 33rd Street,41.834437,-87.629855,0,1,"(41.834437, -87.629855)"
6482,LaSalle & 31st Street,41.838512,-87.62998,0,1,"(41.838512, -87.62998)"
6485,Wentworth & 26th Street,41.845315,-87.631745,0,1,"(41.845315, -87.631745)"
6486,Wentworth & 24th Street,41.848993,-87.63184,0,1,"(41.848993, -87.63184)"
6487,Wentworth & 23rd Street,41.85096,-87.631882,0,1,"(41.85096, -87.631882)"
6488,Wentworth & Cermak,41.85269836,-87.63191809,0,1,"(41.85269836, -87.63191809)"
6489,Clark & Cermak,41.8531469,-87.63000061,0,1,"(41.8531469, -87.63000061)"
6491,Clark & Cermak,41.85305713,-87.63016745,0,1,"(41.85305713, -87.63016745)"
6492,Wentworth & Cermak,41.85264158,-87.63208799,0,1,"(41.85264158, -87.63208799)"
6493,Wentworth & 23rd Street,41.851087,-87.632022,0,1,"(41.851087, -87.632022)"
6494,Wentworth & 24th Street,41.849297,-87.632005,0,1,"(41.849297, -87.632005)"
6495,Wentworth & 26th Street,41.84588,-87.632015,0,1,"(41.84588, -87.632015)"
6496,Wentworth & 27th Street,41.84413074,-87.63194196,0,1,"(41.84413074, -87.63194196)"
6497,Wentworth & 28th Place,41.842808,-87.63183,0,1,"(41.842808, -87.63183)"
6498,Wentworth & 29th Street,41.841333,-87.631798,0,1,"(41.841333, -87.631798)"
6499,3000 S Wentworth,41.839873,-87.631747,0,1,"(41.839873, -87.631747)"
6500,Wentworth & 31st Street,41.83788256,-87.63173174,0,1,"(41.83788256, -87.63173174)"
6501,3200 S Wentworth,41.836478,-87.631677,0,1,"(41.836478, -87.631677)"
6502,Wentworth & 33rd Street,41.834742,-87.631635,0,1,"(41.834742, -87.631635)"
